State Id,Program Title,ServiceCode,ServiceTitle,ActualStartDate,ActualEndDate,CompletionStatus,ServiceProviderName,CourseName,CredentialType 1,CredentialDate 1,CredentialType 2,CredentialDate 2,ExitReason,ExitDate,Q0 -Wages at Exit,EmploymentStartDate,EmpName,EmpCity,EmpStateCD,JobTitle,HoursPerWeek,PlacementHourWage,MedicalBenefits,OtherBenefits,TrainRelatedEmp,NonTraditionalEmp,NAICSCode,QTR1A Exit,QTR2A Exit,QTR3A Exit,Year,OfficeName,JobOrderNo.,Q0 -Wages at Exit 
211232,DC Infrastructure Academy,608,1K Opportunities,8/1/2018,3/26/2019,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,4/18/2019,0.0,4/4/2019,stohlman volkswagen subarun Tyson's corner,Tysons Corner,0,Lube Tech,40,12,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
211232,DC Infrastructure Academy,101,Orientation,7/20/2018,7/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/18/2019,0.0,4/4/2019,stohlman volkswagen subarun Tyson's corner,Tysons Corner,0,Lube Tech,40,12,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
416786,DC Infrastructure Academy,101,Orientation,7/20/2018,7/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,10/26/2019,Six Flags America,Upper Marlboro,MD,Retail Hostess,40,11.5,1,1,9,0,713110,0,0,0,2018,0,0.0,0.0
416786,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/7/2018,8/7/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,10/26/2019,Six Flags America,Upper Marlboro,MD,Retail Hostess,40,11.5,1,1,9,0,713110,0,0,0,2018,0,0.0,0.0
91545,DC Infrastructure Academy,101,Orientation,7/20/2018,7/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,8/28/2018,Baker DC LLC,Washington,DC,Laborer,40,16,0,0,9,0,238110,0,0,0,2018,0,0.0,0.0
91545,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/26/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,8/28/2018,Baker DC LLC,Washington,DC,Laborer,40,16,0,0,9,0,238110,0,0,0,2018,0,0.0,0.0
91545,DC Infrastructure Academy,608,1K Opportunities,7/26/2018,7/27/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,8/28/2018,Baker DC LLC,Washington,DC,Laborer,40,16,0,0,9,0,238110,0,0,0,2018,0,0.0,0.0
91545,DC Infrastructure Academy,893,Unsubsidized Employment,8/28/2018,8/28/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,8/28/2018,Baker DC LLC,Washington,DC,Laborer,40,16,0,0,9,0,238110,0,0,0,2018,0,0.0,0.0
179616,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/20/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,12/2/2019,"KLDiscovery Ontrack, LLC",Austin,TX,DOCUMENT REVIEW ANALYST,40,20,1,1,9,0,518210,0,0,0,2018,0,0.0,0.0
179616,DC Infrastructure Academy,608,1K Opportunities,7/20/2018,7/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,12/2/2019,"KLDiscovery Ontrack, LLC",Austin,TX,DOCUMENT REVIEW ANALYST,40,20,1,1,9,0,518210,0,0,0,2018,0,0.0,0.0
171345,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,10/13/2018,United States Postal Service,0,0,mail carrier,40,10,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
171345,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,10/13/2018,United States Postal Service,0,0,mail carrier,40,10,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
463836,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/25/2019,0.0,9/25/2019,The Calpro Group Inc,Washington,DC,Event Staff,40,15,0,0,9,0,541611,0,0,0,2018,0,0.0,0.0
463836,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/25/2019,0.0,9/25/2019,The Calpro Group Inc,Washington,DC,Event Staff,40,15,0,0,9,0,541611,0,0,0,2018,0,0.0,0.0
38736,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/10/2018,0.0,9/10/2018,Fort Myer Construction Co,Washington,DC,General Laborer,40,20,0,0,9,0,236115,0,0,0,2018,0,0.0,0.0
38736,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/10/2018,0.0,9/10/2018,Fort Myer Construction Co,Washington,DC,General Laborer,40,20,0,0,9,0,236115,0,0,0,2018,0,0.0,0.0
38736,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/10/2018,0.0,9/10/2018,Fort Myer Construction Co,Washington,DC,General Laborer,40,20,0,0,9,0,236115,0,0,0,2018,0,0.0,0.0
38736,DC Infrastructure Academy,893,Unsubsidized Employment,9/10/2018,9/10/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/10/2018,0.0,9/10/2018,Fort Myer Construction Co,Washington,DC,General Laborer,40,20,0,0,9,0,236115,0,0,0,2018,0,0.0,0.0
475090,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,8/3/2018,Sodexo,Alexandria,VA,Utility Worker,40,14.7,1,1,9,0,454390,0,0,0,2018,0,0.0,0.0
475090,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,8/3/2018,Sodexo,Alexandria,VA,Utility Worker,40,14.7,1,1,9,0,454390,0,0,0,2018,0,0.0,0.0
267490,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,3/11/2019,Rehab Plus Staffing Group,Washington,DC,dedicated aid,40,15,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
267490,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,3/11/2019,Rehab Plus Staffing Group,Washington,DC,dedicated aid,40,15,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
206870,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,12/27/2019,ESQEV LLC,0,0,Line Cook,48,15,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
206870,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,12/27/2019,ESQEV LLC,0,0,Line Cook,48,15,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
189027,DC Infrastructure Academy,101,Orientation,7/20/2018,7/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,8/27/2018,0.0,8/27/2018,Darden Restaurants Inc,Roanoke,VA,Utility,40,14,1,1,9,0,722310,0,0,0,2018,0,0.0,0.0
189027,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/7/2018,8/8/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,8/27/2018,0.0,8/27/2018,Darden Restaurants Inc,Roanoke,VA,Utility,40,14,1,1,9,0,722310,0,0,0,2018,0,0.0,0.0
189027,DC Infrastructure Academy,893,Unsubsidized Employment,8/27/2018,8/27/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,8/27/2018,0.0,8/27/2018,Darden Restaurants Inc,Roanoke,VA,Utility,40,14,1,1,9,0,722310,0,0,0,2018,0,0.0,0.0
430684,DC Infrastructure Academy,101,Orientation,7/24/2018,7/24/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,11/23/2019,US Postal Service,Washington,DC,HOLIDAY CLERK ASSISTANT,40,17.19,1,1,9,0,491110,0,0,0,2018,0,0.0,0.0
430684,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,11/23/2019,US Postal Service,Washington,DC,HOLIDAY CLERK ASSISTANT,40,17.19,1,1,9,0,491110,0,0,0,2018,0,0.0,0.0
430684,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,11/23/2019,US Postal Service,Washington,DC,HOLIDAY CLERK ASSISTANT,40,17.19,1,1,9,0,491110,0,0,0,2018,0,0.0,0.0
467449,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,8/16/2018,Garda World Government Svc Inc,Mc Lean,VA,Security Guard,39,20,1,1,9,0,541990,0,0,0,2018,0,0.0,0.0
467449,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,8/16/2018,Garda World Government Svc Inc,Mc Lean,VA,Security Guard,39,20,1,1,9,0,541990,0,0,0,2018,0,0.0,0.0
203595,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,11/6/2019,Securamerica,Washington,DC,Security Guard,40,15.25,1,1,9,0,561612,0,0,0,2018,0,0.0,0.0
203595,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,11/6/2019,Securamerica,Washington,DC,Security Guard,40,15.25,1,1,9,0,561612,0,0,0,2018,0,0.0,0.0
178050,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,8/10/2019,Walmart,0,0,LABORER UNSKILLED,40,14.78,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
178050,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,8/10/2019,Walmart,0,0,LABORER UNSKILLED,40,14.78,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
479302,DC Infrastructure Academy,101,Orientation,7/26/2018,7/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/25/2019,0.0,3/4/2019,"SAXON Collaborative Construction, LLC",Washington,DC,Skilled Laborer,40,10,0,1,9,0,236220,0,0,0,2018,0,0.0,0.0
158439,DC Infrastructure Academy,101,Orientation,7/26/2018,7/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/3/2019,0.0,12/17/2018,Krispy Kreme Doughnuts,Washington,DC,Cashier,40,13.25,0,0,9,0,722515,0,0,0,2018,0,0.0,0.0
158439,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,7/3/2019,0.0,12/17/2018,Krispy Kreme Doughnuts,Washington,DC,Cashier,40,13.25,0,0,9,0,722515,0,0,0,2018,0,0.0,0.0
158439,DC Infrastructure Academy,608,1K Opportunities,7/26/2018,7/27/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,7/3/2019,0.0,12/17/2018,Krispy Kreme Doughnuts,Washington,DC,Cashier,40,13.25,0,0,9,0,722515,0,0,0,2018,0,0.0,0.0
158439,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,0,0,0,0,Successful Completion Employed,7/3/2019,0.0,12/17/2018,Krispy Kreme Doughnuts,Washington,DC,Cashier,40,13.25,0,0,9,0,722515,0,0,0,2018,0,0.0,0.0
158439,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,7/3/2019,0.0,12/17/2018,Krispy Kreme Doughnuts,Washington,DC,Cashier,40,13.25,0,0,9,0,722515,0,0,0,2018,0,0.0,0.0
468349,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,11/12/2019,FedEx,Washington,DC,Package Handler,20,15.55,0,0,9,0,492110,0,0,0,2018,0,0.0,0.0
468349,DC Infrastructure Academy,608,1K Opportunities,7/26/2018,7/27/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,11/12/2019,FedEx,Washington,DC,Package Handler,20,15.55,0,0,9,0,492110,0,0,0,2018,0,0.0,0.0
479309,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),8/28/2018,9/13/2018,Unsuccessful Completion - Dropped Out,ITC Technologies LLC,Help Desk IT Training,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,10/26/2018,UPS Customer Ctr,Waldorf,MD,seasonal helper,40,11.5,0,0,9,0,541860,0,0,0,2018,0,0.0,0.0
479309,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/26/2018,7/27/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,10/26/2018,UPS Customer Ctr,Waldorf,MD,seasonal helper,40,11.5,0,0,9,0,541860,0,0,0,2018,0,0.0,0.0
479309,DC Infrastructure Academy,608,1K Opportunities,7/26/2018,7/27/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,10/26/2018,UPS Customer Ctr,Waldorf,MD,seasonal helper,40,11.5,0,0,9,0,541860,0,0,0,2018,0,0.0,0.0
479309,DC Infrastructure Academy,893,Unsubsidized Employment,8/13/2018,8/13/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,10/26/2018,UPS Customer Ctr,Waldorf,MD,seasonal helper,40,11.5,0,0,9,0,541860,0,0,0,2018,0,0.0,0.0
479309,DC Infrastructure Academy,101,Orientation,8/21/2018,8/21/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,10/26/2018,UPS Customer Ctr,Waldorf,MD,seasonal helper,40,11.5,0,0,9,0,541860,0,0,0,2018,0,0.0,0.0
479309,DC Infrastructure Academy,608,1K Opportunities,8/28/2018,9/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/16/2019,0.0,10/26/2018,UPS Customer Ctr,Waldorf,MD,seasonal helper,40,11.5,0,0,9,0,541860,0,0,0,2018,0,0.0,0.0
28063,DC Infrastructure Academy,101,Orientation,7/26/2018,7/30/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/25/2020,0.0,11/1/2019,Hire Quest LLC,0,0,general laborer,10,15.84,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
28063,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/9/2018,8/10/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,2/25/2020,0.0,11/1/2019,Hire Quest LLC,0,0,general laborer,10,15.84,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
28063,DC Infrastructure Academy,608,1K Opportunities,8/10/2018,8/10/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,2/25/2020,0.0,11/1/2019,Hire Quest LLC,0,0,general laborer,10,15.84,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
475248,DC Infrastructure Academy,101,Orientation,7/30/2018,7/30/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,5/16/2019,0.0,5/16/2019,Trader Joe's,Alexandria,VA,Cashier,40,15,1,1,9,0,445110,0,0,0,2018,0,0.0,0.0
475248,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/9/2018,8/10/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,5/16/2019,0.0,5/16/2019,Trader Joe's,Alexandria,VA,Cashier,40,15,1,1,9,0,445110,0,0,0,2018,0,0.0,0.0
475248,DC Infrastructure Academy,608,1K Opportunities,8/10/2018,8/10/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,5/16/2019,0.0,5/16/2019,Trader Joe's,Alexandria,VA,Cashier,40,15,1,1,9,0,445110,0,0,0,2018,0,0.0,0.0
124618,DC Infrastructure Academy,101,Orientation,7/31/2018,7/31/2018,Successful Completion,DC Department of Fire & Emergency Services,First Aid/CPR/AED Training,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2019,The Calpro Group Inc,Washington,DC,Event Staff,40,14,0,0,9,0,541611,0,0,0,2018,0,0.0,0.0
124618,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/9/2018,8/10/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2019,The Calpro Group Inc,Washington,DC,Event Staff,40,14,0,0,9,0,541611,0,0,0,2018,0,0.0,0.0
124618,DC Infrastructure Academy,608,1K Opportunities,8/10/2018,8/10/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2019,The Calpro Group Inc,Washington,DC,Event Staff,40,14,0,0,9,0,541611,0,0,0,2018,0,0.0,0.0
143759,DC Infrastructure Academy,101,Orientation,8/2/2018,8/2/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,11/21/2019,0.0,11/21/2019,Bob Evans Restaurant,Bowie,MD,Team Member,40,5,1,1,9,0,722511,0,0,0,2018,0,0.0,0.0
143759,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,11/21/2019,0.0,11/21/2019,Bob Evans Restaurant,Bowie,MD,Team Member,40,5,1,1,9,0,722511,0,0,0,2018,0,0.0,0.0
143759,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,11/21/2019,0.0,11/21/2019,Bob Evans Restaurant,Bowie,MD,Team Member,40,5,1,1,9,0,722511,0,0,0,2018,0,0.0,0.0
329190,DC Infrastructure Academy,101,Orientation,8/2/2018,8/2/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/24/2020,0.0,5/2/2019,Rehab Plus Staffing Group Inc,Washington,DC,Dedicated Aide,29,13.35,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
329190,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,2/24/2020,0.0,5/2/2019,Rehab Plus Staffing Group Inc,Washington,DC,Dedicated Aide,29,13.35,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
209530,DC Infrastructure Academy,101,Orientation,8/2/2018,8/2/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,3/2/2019,"Classic Concierge, Inc.",Washington,DC,concierge,40,15,1,1,9,0,813910,0,0,0,2018,0,0.0,0.0
209530,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,3/2/2019,"Classic Concierge, Inc.",Washington,DC,concierge,40,15,1,1,9,0,813910,0,0,0,2018,0,0.0,0.0
209530,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,3/2/2019,"Classic Concierge, Inc.",Washington,DC,concierge,40,15,1,1,9,0,813910,0,0,0,2018,0,0.0,0.0
116352,DC Infrastructure Academy,101,Orientation,8/3/2018,8/3/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/28/2020,0.0,12/4/2018,Nordstrom Rack,0,0,Warehouse Laborer,30,17.25,0,0,9,0,453998,0,0,0,2018,0,0.0,0.0
116352,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,2/28/2020,0.0,12/4/2018,Nordstrom Rack,0,0,Warehouse Laborer,30,17.25,0,0,9,0,453998,0,0,0,2018,0,0.0,0.0
116352,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,2/28/2020,0.0,12/4/2018,Nordstrom Rack,0,0,Warehouse Laborer,30,17.25,0,0,9,0,453998,0,0,0,2018,0,0.0,0.0
479734,DC Infrastructure Academy,101,Orientation,8/3/2018,8/3/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/28/2020,0.0,10/18/2018,Vensure Employer Services,0,0,Hardware Store Associate,40,12.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
479734,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,2/28/2020,0.0,10/18/2018,Vensure Employer Services,0,0,Hardware Store Associate,40,12.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
479734,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,2/28/2020,0.0,10/18/2018,Vensure Employer Services,0,0,Hardware Store Associate,40,12.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
479776,DC Infrastructure Academy,101,Orientation,8/6/2018,8/6/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,11/13/2019,0.0,11/12/2019,DC Department of Transportation,Washington,DC,Street Sign Installer,40,26,1,1,9,0,926120,0,0,0,2018,0,0.0,0.0
479776,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,11/13/2019,0.0,11/12/2019,DC Department of Transportation,Washington,DC,Street Sign Installer,40,26,1,1,9,0,926120,0,0,0,2018,0,0.0,0.0
479776,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,11/13/2019,0.0,11/12/2019,DC Department of Transportation,Washington,DC,Street Sign Installer,40,26,1,1,9,0,926120,0,0,0,2018,0,0.0,0.0
211989,DC Infrastructure Academy,101,Orientation,8/7/2018,8/7/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/9/2018,0.0,9/9/2018,Bolana Capitol Enterprises Inc,Washington,DC,event cleaner,40,0.1,1,1,9,0,999990,0,0,0,2018,0,0.0,0.0
211989,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/9/2018,0.0,9/9/2018,Bolana Capitol Enterprises Inc,Washington,DC,event cleaner,40,0.1,1,1,9,0,999990,0,0,0,2018,0,0.0,0.0
211989,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/9/2018,0.0,9/9/2018,Bolana Capitol Enterprises Inc,Washington,DC,event cleaner,40,0.1,1,1,9,0,999990,0,0,0,2018,0,0.0,0.0
211989,DC Infrastructure Academy,893,Unsubsidized Employment,9/9/2018,9/9/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/9/2018,0.0,9/9/2018,Bolana Capitol Enterprises Inc,Washington,DC,event cleaner,40,0.1,1,1,9,0,999990,0,0,0,2018,0,0.0,0.0
115648,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/8/2018,8/8/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,12/3/2018,Five Guys,Washington,DC,Crew Member,35,14,0,0,9,0,722511,0,0,0,2018,0,0.0,0.0
115648,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,12/3/2018,Five Guys,Washington,DC,Crew Member,35,14,0,0,9,0,722511,0,0,0,2018,0,0.0,0.0
428061,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/7/2018,8/7/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,2/18/2020,Darden Restaurants Inc,Roanoke,VA,Production,40,13,1,1,9,0,722310,0,0,0,2018,0,0.0,0.0
478728,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/7/2018,8/7/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/18/2019,0.0,9/5/2019,Janjer Enterprises,Silver Spring,MD,Associate,40,9.25,1,1,9,0,722511,0,0,0,2018,0,0.0,0.0
